address,city,country,latitude,longitude,name,Rating,postalCode,province,websites
2911 Dixie Highway,Ft Mitchell,US,39.0258,-84.5806,Panera Bread,5,41017,KY,"https://locations.panerabread.com/ky/crestview-hills/2911-dixie-highway.html,http://locations.panerabread.com/ky/crestview-hills/2911-dixie-highway.html?utm_medium=display-ad&utm_source=paid-digital&utm_campaign=yext&utm_content=local-search"
32925 Michigan Ave,Wayne,US,42.283035,-83.363568,White Castle,1,48184,MI,http://www.whitecastle.com
2083 Lascassas Pike,Murfreesboro,US,35.87469,-86.35361,Sonic Drive-In,4,37130,TN,"https://locations.sonicdrivein.com/tn/murfreesboro/2083-lascassas-pike.html,http://www.sonicdrivein.com"
700 West Pacific Coast Hwy,Newport Beach,US,33.6163,-117.9105,McDonald's,5,92660,CA,"http://mcdonalds.com,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral"
112 French Ave,Sanford,US,28.8111,-81.2736,McDonald's,2,32771,FL,"http://mcdonalds.com,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral"
1445 W Sunrise Blvd,Fort Lauderdale,US,26.13665,-80.161384,Burger King,5,33311,FL,"https://locations.bk.com/fl/fort-lauderdale/1445-west-sunrise-blvd.html,http://www.bk.com"
2901 W Commercial Blvd,Fort Lauderdale,US,26.18683,-80.1841,Burger King,3,33309,FL,"http://www.bk.com,https://locations.bk.com/fl/fort-lauderdale/2901-w-commercial-blvd.html"
8091 S Orange Ave,Orlando,US,28.451932,-81.362379,Burger King,4,32809,FL,http://www.bk.com
1106 Ponce De Leon Blvd,Saint Augustine,US,29.9028,-81.32,McDonald's,4,32084,FL,"http://mcdonalds.com,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral"
3800 4th St N,Saint Petersburg,US,27.8067,-82.6387,Burger King,5,33703,FL,http://www.bk.com
11150 Sr 64,Bradenton,US,27.4847,-82.4313,McDonald's,2,34212,FL,"http://mcdonalds.com,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral"
498 Havendale Blvd,Auburndale,US,28.0535,-81.7766,McDonald's,1,33823,FL,"http://mcdonalds.com,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral"
2425 White Tail Dr,Cedar Falls,US,42.54029,-92.47479,Thunder Ridge Ampride,4,50613,IA,http://www.merchantcircle.com/business/Thunder.Ridge.Ampride.319-277-1141
220 Route 12,Groton,US,41.368915,-72.068946,Panera Bread,5,6340,CT,"https://locations.panerabread.com/ct/groton/220-route-12.html,http://www.panerabread.com,http://locations.panerabread.com/ct/groton/220-route-12.html?utm_medium=display-ad&utm_source=paid-digital&utm_campaign=yext&utm_content=local-search"
408 N Jefferson,Indianola,US,41.3641,-93.5578,Arby's,5,50125,IA,"http://www.arbys.com,http://www.drmarbys.com"
644 Campbell Ave,West Haven,US,41.2754,-72.9526,Burger King,4,6516,CT,http://www.bk.com
3206 Berlin Turnpike,Newington,US,41.6611,-72.7216,Arby's,3,6111,CT,"http://www.arbys.com,http://locations.arbys.com/us/ct/newington/3206-berlin-turnpike.html"
903 US Hwy 80,Pooler,US,32.111294,-81.236404,McDonald's,4,31322,GA,"http://mcdonalds.com,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral"
940 Baldwin Plaza Dr,Baldwin,US,44.941036,-92.373015,Subway,5,54002,WI,http://www.subway.com
640 Baldwin Plaza Dr,Baldwin,US,44.93943,-92.37225,Culver's,1,54002,WI,http://www.culvers.com
685 E University Pkwy,Provo,US,40.2567,-111.6468,Chick-fil-A,4,84602,UT,http://www.chick-fil-a.com
5448 Dressler Rd NW,North Canton,US,40.86009,-81.43242,Panda Express,5,44720,OH,http://www.pandaexpress.com
503 Belt Line Rd,Collinsville,US,38.69132,-89.97683,McDonald's,1,62234,IL,"http://mcdonalds.com,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral"
1733 Alameda St,Compton,US,33.8776,-118.218,McDonald's,2,90220,CA,"http://mcdonalds.com,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral"
2055 Florida St,Mandeville,US,30.36414,-90.06261,Taco Bell,2,70448,LA,"https://locations.tacobell.com/la/mandeville/2055-florida-st.html?utm_source=yextandutm_campaign=yextpowerlistingsandutm_medium=referralandutm_term=032614andutm_content=website,http://www.tacobell.com,https://locations.tacobell.com/la/mandeville/2055-florida-st.html?utm_source=yext&utm_campaign=yextpowerlistings&utm_medium=referral&utm_term=032614&utm_content=website"
900 Decker Dr,Baytown,US,29.736231,-94.977195,Jack in the Box,5,77520,TX,http://www.jackinthebox.com
2547 W Rosamond Blvd,Rosamond,US,34.864471,-118.177732,Taco Bell,1,93560,CA,"http://www.tacobell.com,https://locations.tacobell.com/ca/rosamond/2547-rosamond-blvd.html?utm_source=yextandutm_campaign=yextpowerlistingsandutm_medium=referralandutm_term=024303andutm_content=website"
3055 Sullivant Ave,Columbus,US,39.9432,-83.0804,Wendy's,1,43204,OH,http://www.wendys.com
19 American Way,Monroe,US,39.44112,-84.34548,Jimmy John's,1,45050,OH,http://www.jimmyjohns.com
1501 SE 29th St,Oklahoma City,US,35.435702,-97.485241,McDonald's,4,73129,OK,"http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral,http://mcdonalds.com"
73 Main St,Placerville,US,38.7279,-120.8079,KFC,3,95667,CA,http://www.kfc.com
13770 Van Nuys Blvd,Pacoima,US,34.2577,-118.4329,McDonalds,4,91331,CA,"http://www.mcdonalds.com,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral"
1861 S 3rd St,Memphis,US,35.09655,-90.05621,McDonald's,5,38109,TN,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral
2006 50th St,Tampa,US,27.9621,-82.4023,McDonald's,3,33619,FL,"http://mcdonalds.com,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral"
703 W Burlington Ave,Fairfield,US,41.00689,-91.97236,Taco John's,5,52556,IA,http://locations.tacojohns.com/ia/fairfield/703-w-burlington-avenue.html
231 Main St,Brattleboro,US,42.85586,-72.55979,SUBWAY,3,5301,VT,http://www.subway.com
369 Highway 425 N,Monticello,US,33.63557,-91.80215,McDonald's,1,71655,AR,"http://mcdonalds.com,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral"
2255 Fremont Dr,Canon City,US,38.44849,-105.21493,Jimmy John's,5,81212,CO,http://www.jimmyjohns.com
820 S Limit Ave,Sedalia,US,38.70414,-93.25099,Taco Bell,1,65301,MO,"https://locations.tacobell.com/mo/sedalia/820-s-highway-65.html?utm_source=yextandutm_campaign=yextpowerlistingsandutm_medium=referralandutm_term=002358andutm_content=website,http://www.tacobell.com,https://locations.tacobell.com/mo/sedalia/820-s-highway-65.html?utm_source= yextandutm_campaign=yextpowerlistings andutm_medium=referralandutm_term=002358andutm_content=website"
7401 N E Parvin Rd,Kansas City,US,39.1679,-94.49521,Waffle House,4,64117,MO,"https://locations.wafflehouse.com/mo-kansas-city-1171,http://www.wafflehouse.com"
9901 Ormsby Station Rd,Louisville,US,38.263957,-85.575526,McDonald's,5,40223,KY,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral
9581 S 700 E,Sandy,US,40.57749,-111.87207,Subway,5,84070,UT,http://www.subway.com
1096 W Riverdale Rd,Ogden,US,41.1766,-112.0055,Wendy's,1,84405,UT,http://www.wendys.com
641 Kirby Ln,Spanish Fork,US,40.1253,-111.6441,Taco Time,4,84660,UT,http://www.tacotime.com/stores/6624
1221 N Pines Rd,Spokane,US,47.66873,-117.24039,Dairy Queen,3,99206,WA,http://www.dairyqueen.com
8435 Memorial Blvd,Port Arthur,US,29.9421,-93.9899,McDonald's,4,77640,TX,"http://mcdonalds.com,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral"
101 S Expressway,Brownsville,US,25.9212,-97.4915,McDonalds,1,78520,TX,"http://mcdonalds.com,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral"
1570 Buford Hwy,Buford,US,34.097703,-84.012426,Waffle House,5,30518,GA,https://locations.wafflehouse.com/ga-buford-795
1833 Crestwood Blvd,Birmingham,US,33.532515,-86.704859,Waffle House,4,35210,AL,https://locations.wafflehouse.com/al-irondale-208
5071 Peachtree Industrial Blvd,Atlanta,US,33.8876,-84.3136,Waffle House,5,30341,GA,https://locations.wafflehouse.com/ga-chamblee-786
100 Universal City Plz,Universal City,US,34.13615,-118.35416,Taco Bell,2,91608,CA,http://www.tacobell.com
1247 US Highway 70 SW,Hickory,US,35.72160455,-81.36199951,Captain D's,5,28602,NC,http://www.captainds.com
4030 E 8 Mile Rd,Detroit,US,42.44689,-83.06413,Checkers,5,48234,MI,"https://locations.checkers.com/mi/detroit/4030-east-8-mile-road,https://www.checkers.com,http://www.checkers.com"
